track_id,genre_id,genre_title,genre_parent_id
126185,18,Soundtrack,1235.0
126186,18,Soundtrack,1235.0
126187,18,Soundtrack,1235.0
126188,18,Soundtrack,1235.0
126189,18,Soundtrack,1235.0
126214,18,Soundtrack,1235.0
126215,18,Soundtrack,1235.0
126216,18,Soundtrack,1235.0
126217,18,Soundtrack,1235.0
126218,18,Soundtrack,1235.0
126219,18,Soundtrack,1235.0
126220,18,Soundtrack,1235.0
126221,47,Drone,38.0
126223,47,Drone,38.0
126224,47,Drone,38.0
126225,47,Drone,38.0
126226,47,Drone,38.0
126227,47,Drone,38.0
126229,18,Soundtrack,1235.0
126230,18,Soundtrack,1235.0
126231,18,Soundtrack,1235.0
126232,18,Soundtrack,1235.0
126233,18,Soundtrack,1235.0
126234,18,Soundtrack,1235.0
126276,18,Soundtrack,1235.0
126283,18,Soundtrack,1235.0
126289,18,Soundtrack,1235.0
126290,18,Soundtrack,1235.0
126291,18,Soundtrack,1235.0
126292,181,Techno,15.0
126292,296,Dance,15.0
126292,400,Chill-out,182.0
126292,495,Downtempo,15.0
126294,26,Post-Rock,12.0
126294,66,Indie-Rock,12.0
126294,359,Shoegaze,12.0
126295,26,Post-Rock,12.0
126295,66,Indie-Rock,12.0
126295,359,Shoegaze,12.0
126297,26,Post-Rock,12.0
126297,66,Indie-Rock,12.0
126297,359,Shoegaze,12.0
126300,26,Post-Rock,12.0
126300,66,Indie-Rock,12.0
126300,359,Shoegaze,12.0
126316,107,Ambient,1235.0
126317,107,Ambient,1235.0
126318,107,Ambient,1235.0
126319,107,Ambient,1235.0
126320,107,Ambient,1235.0
126321,107,Ambient,1235.0
126354,76,Experimental Pop,10.0
126357,76,Experimental Pop,10.0
126362,76,Experimental Pop,10.0
126398,76,Experimental Pop,10.0
126400,76,Experimental Pop,10.0
126401,76,Experimental Pop,10.0
126402,76,Experimental Pop,10.0
126403,76,Experimental Pop,10.0
126404,76,Experimental Pop,10.0
126405,76,Experimental Pop,10.0
126406,76,Experimental Pop,10.0
126407,76,Experimental Pop,10.0
126408,18,Soundtrack,1235.0
126409,18,Soundtrack,1235.0
126410,18,Soundtrack,1235.0
126411,18,Soundtrack,1235.0
126412,18,Soundtrack,1235.0
126413,18,Soundtrack,1235.0
126414,18,Soundtrack,1235.0
126415,18,Soundtrack,1235.0
126416,18,Soundtrack,1235.0
126417,18,Soundtrack,1235.0
126505,1,Avant-Garde,38.0
126505,125,Unclassifiable,38.0
126506,1,Avant-Garde,38.0
126506,125,Unclassifiable,38.0
126507,1,Avant-Garde,38.0
126507,125,Unclassifiable,38.0
126508,1,Avant-Garde,38.0
126508,125,Unclassifiable,38.0
126510,1,Avant-Garde,38.0
126510,125,Unclassifiable,38.0
126512,1,Avant-Garde,38.0
126512,125,Unclassifiable,38.0
126516,1,Avant-Garde,38.0
126516,125,Unclassifiable,38.0
126519,1,Avant-Garde,38.0
126519,125,Unclassifiable,38.0
126520,1,Avant-Garde,38.0
126520,125,Unclassifiable,38.0
126521,1,Avant-Garde,38.0
126521,125,Unclassifiable,38.0
126522,1,Avant-Garde,38.0
126522,125,Unclassifiable,38.0
126550,41,Electroacoustic,38.0
126557,41,Electroacoustic,38.0
126559,41,Electroacoustic,38.0
126584,267,New Age,1235.0
126585,267,New Age,1235.0
126586,267,New Age,1235.0
126587,267,New Age,1235.0
126588,267,New Age,1235.0
126589,267,New Age,1235.0
126598,58,Psych-Rock,12.0
126598,113,Space-Rock,26.0
126600,224,Sound Collage,38.0
126601,224,Sound Collage,38.0
126602,224,Sound Collage,38.0
126603,224,Sound Collage,38.0
126605,224,Sound Collage,38.0
126606,224,Sound Collage,38.0
126607,224,Sound Collage,38.0
126608,224,Sound Collage,38.0
126666,66,Indie-Rock,12.0
126667,66,Indie-Rock,12.0
126668,66,Indie-Rock,12.0
126669,66,Indie-Rock,12.0
126670,66,Indie-Rock,12.0
126671,66,Indie-Rock,12.0
126672,66,Indie-Rock,12.0
126673,66,Indie-Rock,12.0
126674,66,Indie-Rock,12.0
126675,66,Indie-Rock,12.0
126676,66,Indie-Rock,12.0
126716,18,Soundtrack,1235.0
126717,18,Soundtrack,1235.0
126718,18,Soundtrack,1235.0
126719,18,Soundtrack,1235.0
126720,18,Soundtrack,1235.0
126743,103,Singer-Songwriter,17.0
126746,103,Singer-Songwriter,17.0
126747,103,Singer-Songwriter,17.0
126748,103,Singer-Songwriter,17.0
126749,103,Singer-Songwriter,17.0
126773,181,Techno,15.0
126773,296,Dance,15.0
126773,400,Chill-out,182.0
126773,495,Downtempo,15.0
126882,18,Soundtrack,1235.0
126883,18,Soundtrack,1235.0
126884,18,Soundtrack,1235.0
126885,18,Soundtrack,1235.0
126886,18,Soundtrack,1235.0
126887,18,Soundtrack,1235.0
126899,42,Ambient Electronic,15.0
126899,468,Dubstep,15.0
126900,42,Ambient Electronic,15.0
126900,468,Dubstep,15.0
126944,25,Punk,12.0
126944,66,Indie-Rock,12.0
127036,107,Ambient,1235.0
127037,107,Ambient,1235.0
127155,32,Noise,38.0
127159,181,Techno,15.0
127207,267,New Age,1235.0
127208,267,New Age,1235.0
127209,267,New Age,1235.0
127210,267,New Age,1235.0
127211,267,New Age,1235.0
127212,267,New Age,1235.0
127263,240,Chiptune,297.0
127263,297,Chip Music,15.0
127330,88,New Wave,12.0
127330,89,Post-Punk,25.0
127339,26,Post-Rock,12.0
127339,36,Krautrock,12.0
127339,98,Progressive,12.0
127343,240,Chiptune,297.0
127349,240,Chiptune,297.0
127350,240,Chiptune,297.0
127356,602,Reggae - Dancehall,79.0
127357,602,Reggae - Dancehall,79.0
127358,602,Reggae - Dancehall,79.0
127359,602,Reggae - Dancehall,79.0
127360,602,Reggae - Dancehall,79.0
127402,1,Avant-Garde,38.0
127402,41,Electroacoustic,38.0
127422,1,Avant-Garde,38.0
127422,247,Musique Concrete,38.0
127469,1,Avant-Garde,38.0
127484,41,Electroacoustic,38.0
127484,186,Sound Poetry,38.0
127494,18,Soundtrack,1235.0
127495,18,Soundtrack,1235.0
127496,18,Soundtrack,1235.0
127497,18,Soundtrack,1235.0
127498,18,Soundtrack,1235.0
127499,18,Soundtrack,1235.0
127532,224,Sound Collage,38.0
127541,224,Sound Collage,38.0
127542,224,Sound Collage,38.0
127559,58,Psych-Rock,12.0
127620,76,Experimental Pop,10.0
127623,76,Experimental Pop,10.0
127648,18,Soundtrack,1235.0
127660,18,Soundtrack,1235.0
127661,18,Soundtrack,1235.0
127662,18,Soundtrack,1235.0
127663,18,Soundtrack,1235.0
127720,25,Punk,12.0
127720,439,Grindcore,31.0
127722,103,Singer-Songwriter,17.0
127726,103,Singer-Songwriter,17.0
127798,32,Noise,38.0
127804,400,Chill-out,182.0
127804,495,Downtempo,15.0
127806,286,Trip-Hop,15.0
127806,468,Dubstep,15.0
127806,495,Downtempo,15.0
127865,77,French,2.0
127866,77,French,2.0
127867,77,French,2.0
127868,77,French,2.0
127869,77,French,2.0
127870,77,French,2.0
127871,77,French,2.0
127878,456,Minimalism,38.0
127916,103,Singer-Songwriter,17.0
127936,181,Techno,15.0
127936,401,Bigbeat,181.0
127996,18,Soundtrack,1235.0
127996,107,Ambient,1235.0
128469,18,Soundtrack,1235.0
128470,18,Soundtrack,1235.0
128471,18,Soundtrack,1235.0
128472,18,Soundtrack,1235.0
128473,18,Soundtrack,1235.0
128504,89,Post-Punk,25.0
128619,107,Ambient,1235.0
128699,85,Garage,12.0
128709,85,Garage,12.0
128709,88,New Wave,12.0
128710,85,Garage,12.0
128710,88,New Wave,12.0
128711,85,Garage,12.0
128711,88,New Wave,12.0
128758,181,Techno,15.0
128758,401,Bigbeat,181.0
128759,181,Techno,15.0
128759,401,Bigbeat,181.0
128760,181,Techno,15.0
128760,401,Bigbeat,181.0
128799,1,Avant-Garde,38.0
128799,41,Electroacoustic,38.0
128811,18,Soundtrack,1235.0
128812,18,Soundtrack,1235.0
128813,18,Soundtrack,1235.0
128814,18,Soundtrack,1235.0
128815,18,Soundtrack,1235.0
128816,18,Soundtrack,1235.0
128825,32,Noise,38.0
128825,186,Sound Poetry,38.0
128827,32,Noise,38.0
128827,186,Sound Poetry,38.0
128828,32,Noise,38.0
128828,186,Sound Poetry,38.0
128835,1,Avant-Garde,38.0
128835,125,Unclassifiable,38.0
128845,1,Avant-Garde,38.0
128845,125,Unclassifiable,38.0
128878,763,Holiday,763.0
128878,1193,Christmas,763.0
128879,763,Holiday,763.0
128879,1193,Christmas,763.0
128880,763,Holiday,763.0
128880,1193,Christmas,763.0
128881,763,Holiday,763.0
128881,1193,Christmas,763.0
128882,763,Holiday,763.0
128882,1193,Christmas,763.0
128992,41,Electroacoustic,38.0
128992,125,Unclassifiable,38.0
129039,18,Soundtrack,1235.0
129040,18,Soundtrack,1235.0
129042,18,Soundtrack,1235.0
129043,18,Soundtrack,1235.0
129044,18,Soundtrack,1235.0
129046,27,Lo-Fi,12.0
129048,76,Experimental Pop,10.0
129049,76,Experimental Pop,10.0
129051,76,Experimental Pop,10.0
129052,76,Experimental Pop,10.0
129053,76,Experimental Pop,10.0
129054,76,Experimental Pop,10.0
129055,76,Experimental Pop,10.0
129056,76,Experimental Pop,10.0
129088,404,Surf,85.0
129089,404,Surf,85.0
129090,404,Surf,85.0
129091,404,Surf,85.0
129092,404,Surf,85.0
129093,404,Surf,85.0
129094,404,Surf,85.0
129095,404,Surf,85.0
129096,404,Surf,85.0
129097,404,Surf,85.0
129098,404,Surf,85.0
129184,18,Soundtrack,1235.0
129185,18,Soundtrack,1235.0
129186,18,Soundtrack,1235.0
129187,18,Soundtrack,1235.0
129188,18,Soundtrack,1235.0
129189,18,Soundtrack,1235.0
129190,18,Soundtrack,1235.0
129268,66,Indie-Rock,12.0
129395,602,Reggae - Dancehall,79.0
129396,602,Reggae - Dancehall,79.0
129397,602,Reggae - Dancehall,79.0
129398,602,Reggae - Dancehall,79.0
129399,26,Post-Rock,12.0
129399,66,Indie-Rock,12.0
129399,98,Progressive,12.0
129400,602,Reggae - Dancehall,79.0
129401,602,Reggae - Dancehall,79.0
129402,602,Reggae - Dancehall,79.0
129403,602,Reggae - Dancehall,79.0
129404,602,Reggae - Dancehall,79.0
129405,602,Reggae - Dancehall,79.0
129406,602,Reggae - Dancehall,79.0
129407,602,Reggae - Dancehall,79.0
129439,103,Singer-Songwriter,17.0
129442,103,Singer-Songwriter,17.0
129444,103,Singer-Songwriter,17.0
129620,32,Noise,38.0
129620,47,Drone,38.0
129622,32,Noise,38.0
129622,47,Drone,38.0
129624,32,Noise,38.0
129624,47,Drone,38.0
129683,103,Singer-Songwriter,17.0
129694,103,Singer-Songwriter,17.0
129695,103,Singer-Songwriter,17.0
129696,103,Singer-Songwriter,17.0
129742,42,Ambient Electronic,15.0
129742,296,Dance,15.0
129806,542,Breakbeat,21.0
129806,811,Hip-Hop Beats,21.0
129807,542,Breakbeat,21.0
129807,811,Hip-Hop Beats,21.0
129808,542,Breakbeat,21.0
129808,811,Hip-Hop Beats,21.0
129816,77,French,2.0
129874,79,Reggae - Dub,2.0
129875,79,Reggae - Dub,2.0
129876,79,Reggae - Dub,2.0
129879,79,Reggae - Dub,2.0
129880,79,Reggae - Dub,2.0
129882,79,Reggae - Dub,2.0
129883,79,Reggae - Dub,2.0
129884,79,Reggae - Dub,2.0
129885,79,Reggae - Dub,2.0
129886,79,Reggae - Dub,2.0
129887,79,Reggae - Dub,2.0
129889,79,Reggae - Dub,2.0
129904,539,Rap,21.0
129910,539,Rap,21.0
129914,539,Rap,21.0
129915,539,Rap,21.0
129918,539,Rap,21.0
129919,539,Rap,21.0
129920,539,Rap,21.0
129922,46,Latin America,2.0
129922,504,Latin,2.0
129923,46,Latin America,2.0
129923,504,Latin,2.0
129924,46,Latin America,2.0
129924,504,Latin,2.0
129925,46,Latin America,2.0
129925,504,Latin,2.0
129926,46,Latin America,2.0
129926,504,Latin,2.0
129927,46,Latin America,2.0
129927,504,Latin,2.0
129962,66,Indie-Rock,12.0
129969,66,Indie-Rock,12.0
129970,66,Indie-Rock,12.0
129972,66,Indie-Rock,12.0
129973,66,Indie-Rock,12.0
129997,66,Indie-Rock,12.0
129997,85,Garage,12.0
129997,88,New Wave,12.0
130016,66,Indie-Rock,12.0
130016,359,Shoegaze,12.0
130084,85,Garage,12.0
130084,111,Power-Pop,25.0
130129,183,Glitch,15.0
130129,400,Chill-out,182.0
130130,183,Glitch,15.0
130130,400,Chill-out,182.0
130131,183,Glitch,15.0
130131,400,Chill-out,182.0
130132,183,Glitch,15.0
130132,400,Chill-out,182.0
130133,183,Glitch,15.0
130133,400,Chill-out,182.0
130134,183,Glitch,15.0
130134,400,Chill-out,182.0
130135,183,Glitch,15.0
130135,400,Chill-out,182.0
130136,183,Glitch,15.0
130136,400,Chill-out,182.0
130137,183,Glitch,15.0
130137,400,Chill-out,182.0
130265,362,Synth Pop,10.0
130367,362,Synth Pop,10.0
130368,362,Synth Pop,10.0
130369,362,Synth Pop,10.0
130370,362,Synth Pop,10.0
130371,362,Synth Pop,10.0
130372,362,Synth Pop,10.0
130667,103,Singer-Songwriter,17.0
130682,25,Punk,12.0
130683,25,Punk,12.0
130689,70,Industrial,12.0
130689,167,Black-Metal,31.0
130689,314,Goth,12.0
130691,70,Industrial,12.0
130691,167,Black-Metal,31.0
130691,314,Goth,12.0
130692,70,Industrial,12.0
130692,167,Black-Metal,31.0
130692,314,Goth,12.0
130693,70,Industrial,12.0
130693,167,Black-Metal,31.0
130693,314,Goth,12.0
130709,100,Alternative Hip-Hop,21.0
130710,100,Alternative Hip-Hop,21.0
130711,100,Alternative Hip-Hop,21.0
130758,33,Psych-Folk,17.0
130758,49,Free-Folk,17.0
130920,240,Chiptune,297.0
130920,297,Chip Music,15.0
130921,240,Chiptune,297.0
130921,297,Chip Music,15.0
130922,240,Chiptune,297.0
130922,297,Chip Music,15.0
130923,240,Chiptune,297.0
130923,297,Chip Music,15.0
130927,107,Ambient,1235.0
130929,18,Soundtrack,1235.0
130930,18,Soundtrack,1235.0
130931,18,Soundtrack,1235.0
130932,18,Soundtrack,1235.0
130933,18,Soundtrack,1235.0
130934,18,Soundtrack,1235.0
130956,103,Singer-Songwriter,17.0
130963,103,Singer-Songwriter,17.0
130964,103,Singer-Songwriter,17.0
130986,1,Avant-Garde,38.0
130986,125,Unclassifiable,38.0
130988,18,Soundtrack,1235.0
130989,18,Soundtrack,1235.0
130990,18,Soundtrack,1235.0
130991,18,Soundtrack,1235.0
130992,18,Soundtrack,1235.0
130993,18,Soundtrack,1235.0
131024,125,Unclassifiable,38.0
131024,250,Improv,38.0
131166,25,Punk,12.0
131166,85,Garage,12.0
131292,66,Indie-Rock,12.0
131292,85,Garage,12.0
131292,88,New Wave,12.0
131323,18,Soundtrack,1235.0
131324,18,Soundtrack,1235.0
131325,18,Soundtrack,1235.0
131326,18,Soundtrack,1235.0
131327,18,Soundtrack,1235.0
131385,32,Noise,38.0
131410,32,Noise,38.0
131410,47,Drone,38.0
131536,25,Punk,12.0
131536,109,Hardcore,25.0
131540,32,Noise,38.0
131552,31,Metal,12.0
131552,109,Hardcore,25.0
131552,439,Grindcore,31.0
131553,31,Metal,12.0
131553,109,Hardcore,25.0
131553,439,Grindcore,31.0
131554,31,Metal,12.0
131554,109,Hardcore,25.0
131554,439,Grindcore,31.0
131567,32,Noise,38.0
131567,224,Sound Collage,38.0
131624,32,Noise,38.0
131656,85,Garage,12.0
131656,111,Power-Pop,25.0
131657,85,Garage,12.0
131657,111,Power-Pop,25.0
131658,85,Garage,12.0
131658,111,Power-Pop,25.0
131764,76,Experimental Pop,10.0
131767,76,Experimental Pop,10.0
131770,76,Experimental Pop,10.0
131771,76,Experimental Pop,10.0
131772,76,Experimental Pop,10.0
131773,76,Experimental Pop,10.0
131774,76,Experimental Pop,10.0
131787,267,New Age,1235.0
131789,267,New Age,1235.0
131791,267,New Age,1235.0
131792,267,New Age,1235.0
131794,267,New Age,1235.0
131795,267,New Age,1235.0
131796,267,New Age,1235.0
131797,267,New Age,1235.0
131911,18,Soundtrack,1235.0
131911,107,Ambient,1235.0
131912,18,Soundtrack,1235.0
131912,107,Ambient,1235.0
131913,18,Soundtrack,1235.0
131913,107,Ambient,1235.0
131914,18,Soundtrack,1235.0
131914,107,Ambient,1235.0
131917,18,Soundtrack,1235.0
131917,107,Ambient,1235.0
131918,18,Soundtrack,1235.0
131918,107,Ambient,1235.0
131919,18,Soundtrack,1235.0
131919,107,Ambient,1235.0
131922,18,Soundtrack,1235.0
131922,107,Ambient,1235.0
131923,18,Soundtrack,1235.0
131923,107,Ambient,1235.0
131924,18,Soundtrack,1235.0
131924,107,Ambient,1235.0
131925,18,Soundtrack,1235.0
131925,107,Ambient,1235.0
131932,102,Middle East,2.0
131932,118,Balkan,2.0
131933,102,Middle East,2.0
131933,118,Balkan,2.0
131934,102,Middle East,2.0
131934,118,Balkan,2.0
131935,102,Middle East,2.0
131935,118,Balkan,2.0
131936,102,Middle East,2.0
131936,118,Balkan,2.0
131938,102,Middle East,2.0
131938,118,Balkan,2.0
131939,102,Middle East,2.0
131939,118,Balkan,2.0
131940,102,Middle East,2.0
131940,118,Balkan,2.0
131941,102,Middle East,2.0
131941,118,Balkan,2.0
131942,102,Middle East,2.0
131942,118,Balkan,2.0
131950,118,Balkan,2.0
131951,118,Balkan,2.0
131952,118,Balkan,2.0
131953,118,Balkan,2.0
131978,58,Psych-Rock,12.0
131978,85,Garage,12.0
131979,58,Psych-Rock,12.0
131979,85,Garage,12.0
131980,107,Ambient,1235.0
131982,107,Ambient,1235.0
131983,107,Ambient,1235.0
131984,107,Ambient,1235.0
131985,107,Ambient,1235.0
131986,107,Ambient,1235.0
132019,22,Audio Collage,38.0
132019,32,Noise,38.0
132019,250,Improv,38.0
132040,103,Singer-Songwriter,17.0
132041,103,Singer-Songwriter,17.0
132042,103,Singer-Songwriter,17.0
132045,103,Singer-Songwriter,17.0
132122,362,Synth Pop,10.0
132134,240,Chiptune,297.0
132134,297,Chip Music,15.0
132138,240,Chiptune,297.0
132138,297,Chip Music,15.0
132139,118,Balkan,2.0
132140,118,Balkan,2.0
132141,118,Balkan,2.0
132142,118,Balkan,2.0
132171,109,Hardcore,25.0
132272,224,Sound Collage,38.0
132272,247,Musique Concrete,38.0
132420,240,Chiptune,297.0
132420,297,Chip Music,15.0
132424,32,Noise,38.0
132424,125,Unclassifiable,38.0
132434,32,Noise,38.0
132434,125,Unclassifiable,38.0
132436,32,Noise,38.0
132436,125,Unclassifiable,38.0
132448,42,Ambient Electronic,15.0
132448,182,House,15.0
132448,236,IDM,15.0
132449,103,Singer-Songwriter,17.0
132453,103,Singer-Songwriter,17.0
132454,103,Singer-Songwriter,17.0
132455,103,Singer-Songwriter,17.0
132456,103,Singer-Songwriter,17.0
132561,18,Soundtrack,1235.0
132566,18,Soundtrack,1235.0
132567,18,Soundtrack,1235.0
132568,18,Soundtrack,1235.0
132589,250,Improv,38.0
132675,18,Soundtrack,1235.0
132677,18,Soundtrack,1235.0
132678,18,Soundtrack,1235.0
132679,18,Soundtrack,1235.0
132773,240,Chiptune,297.0
132773,297,Chip Music,15.0
132774,240,Chiptune,297.0
132774,297,Chip Music,15.0
132775,240,Chiptune,297.0
132775,297,Chip Music,15.0
132778,76,Experimental Pop,10.0
132779,76,Experimental Pop,10.0
132781,76,Experimental Pop,10.0
132784,76,Experimental Pop,10.0
132786,76,Experimental Pop,10.0
132787,76,Experimental Pop,10.0
132788,76,Experimental Pop,10.0
132789,76,Experimental Pop,10.0
132790,76,Experimental Pop,10.0
132791,76,Experimental Pop,10.0
132792,76,Experimental Pop,10.0
132793,76,Experimental Pop,10.0
132794,76,Experimental Pop,10.0
132795,76,Experimental Pop,10.0
132914,26,Post-Rock,12.0
132954,539,Rap,21.0
132961,539,Rap,21.0
132962,539,Rap,21.0
132963,539,Rap,21.0
132964,539,Rap,21.0
132965,539,Rap,21.0
133015,42,Ambient Electronic,15.0
133015,468,Dubstep,15.0
133016,42,Ambient Electronic,15.0
133016,468,Dubstep,15.0
133019,42,Ambient Electronic,15.0
133019,468,Dubstep,15.0
133020,42,Ambient Electronic,15.0
133020,468,Dubstep,15.0
133022,42,Ambient Electronic,15.0
133022,468,Dubstep,15.0
133023,42,Ambient Electronic,15.0
133023,468,Dubstep,15.0
133024,42,Ambient Electronic,15.0
133024,468,Dubstep,15.0
133025,42,Ambient Electronic,15.0
133025,468,Dubstep,15.0
133026,42,Ambient Electronic,15.0
133026,468,Dubstep,15.0
133027,42,Ambient Electronic,15.0
133027,468,Dubstep,15.0
133028,42,Ambient Electronic,15.0
133028,468,Dubstep,15.0
133029,42,Ambient Electronic,15.0
133029,468,Dubstep,15.0
133272,26,Post-Rock,12.0
133273,26,Post-Rock,12.0
133274,26,Post-Rock,12.0
133275,26,Post-Rock,12.0
133276,26,Post-Rock,12.0
133293,1,Avant-Garde,38.0
133293,30,Field Recordings,38.0
133293,41,Electroacoustic,38.0
133293,247,Musique Concrete,38.0
133294,1,Avant-Garde,38.0
133294,30,Field Recordings,38.0
133294,41,Electroacoustic,38.0
133294,247,Musique Concrete,38.0
133297,1,Avant-Garde,38.0
133297,30,Field Recordings,38.0
133297,41,Electroacoustic,38.0
133297,247,Musique Concrete,38.0
133332,1,Avant-Garde,38.0
133332,30,Field Recordings,38.0
133332,41,Electroacoustic,38.0
133332,247,Musique Concrete,38.0
133333,1,Avant-Garde,38.0
133333,30,Field Recordings,38.0
133333,41,Electroacoustic,38.0
133333,247,Musique Concrete,38.0
133431,18,Soundtrack,1235.0
133432,18,Soundtrack,1235.0
133433,18,Soundtrack,1235.0
133434,18,Soundtrack,1235.0
133435,18,Soundtrack,1235.0
133436,18,Soundtrack,1235.0
133437,18,Soundtrack,1235.0
133438,18,Soundtrack,1235.0
133439,18,Soundtrack,1235.0
133440,18,Soundtrack,1235.0
133441,18,Soundtrack,1235.0
133442,18,Soundtrack,1235.0
133443,18,Soundtrack,1235.0
133444,18,Soundtrack,1235.0
133445,18,Soundtrack,1235.0
133446,18,Soundtrack,1235.0
133447,18,Soundtrack,1235.0
133448,18,Soundtrack,1235.0
133449,18,Soundtrack,1235.0
133450,18,Soundtrack,1235.0
133451,18,Soundtrack,1235.0
133452,18,Soundtrack,1235.0
133453,18,Soundtrack,1235.0
133454,18,Soundtrack,1235.0
133455,18,Soundtrack,1235.0
133456,18,Soundtrack,1235.0
133457,18,Soundtrack,1235.0
133459,18,Soundtrack,1235.0
133479,25,Punk,12.0
133479,71,No Wave,25.0
133479,89,Post-Punk,25.0
133535,18,Soundtrack,1235.0
133535,107,Ambient,1235.0
133537,18,Soundtrack,1235.0
133537,107,Ambient,1235.0
133538,18,Soundtrack,1235.0
133538,107,Ambient,1235.0
133544,18,Soundtrack,1235.0
133544,107,Ambient,1235.0
133545,18,Soundtrack,1235.0
133545,107,Ambient,1235.0
133546,18,Soundtrack,1235.0
133546,107,Ambient,1235.0
133551,18,Soundtrack,1235.0
133551,107,Ambient,1235.0
133553,18,Soundtrack,1235.0
133553,107,Ambient,1235.0
133560,18,Soundtrack,1235.0
133560,107,Ambient,1235.0
133561,18,Soundtrack,1235.0
133561,107,Ambient,1235.0
133562,18,Soundtrack,1235.0
133562,107,Ambient,1235.0
133563,18,Soundtrack,1235.0
133563,107,Ambient,1235.0
133564,18,Soundtrack,1235.0
133564,107,Ambient,1235.0
133567,18,Soundtrack,1235.0
133567,107,Ambient,1235.0
133571,18,Soundtrack,1235.0
133571,107,Ambient,1235.0
133572,18,Soundtrack,1235.0
133572,107,Ambient,1235.0
133573,18,Soundtrack,1235.0
133573,107,Ambient,1235.0
133574,18,Soundtrack,1235.0
133574,107,Ambient,1235.0
133576,18,Soundtrack,1235.0
133576,107,Ambient,1235.0
133579,18,Soundtrack,1235.0
133579,107,Ambient,1235.0
133580,18,Soundtrack,1235.0
133580,107,Ambient,1235.0
133632,27,Lo-Fi,12.0
133632,111,Power-Pop,25.0
133729,58,Psych-Rock,12.0
133729,314,Goth,12.0
133731,58,Psych-Rock,12.0
133731,314,Goth,12.0
133770,32,Noise,38.0
133772,25,Punk,12.0
133780,103,Singer-Songwriter,17.0
133781,103,Singer-Songwriter,17.0
133788,103,Singer-Songwriter,17.0
133793,103,Singer-Songwriter,17.0
133798,103,Singer-Songwriter,17.0
133802,103,Singer-Songwriter,17.0
133803,103,Singer-Songwriter,17.0
133833,26,Post-Rock,12.0
133833,66,Indie-Rock,12.0
133833,89,Post-Punk,25.0
133835,86,Indian,2.0
133836,86,Indian,2.0
133837,86,Indian,2.0
133838,86,Indian,2.0
133916,32,Noise,38.0
133967,18,Soundtrack,1235.0
133968,18,Soundtrack,1235.0
133969,18,Soundtrack,1235.0
133970,18,Soundtrack,1235.0
133971,18,Soundtrack,1235.0
133972,18,Soundtrack,1235.0
133973,18,Soundtrack,1235.0
133974,18,Soundtrack,1235.0
133975,18,Soundtrack,1235.0
133976,18,Soundtrack,1235.0
133977,18,Soundtrack,1235.0
133978,18,Soundtrack,1235.0
134034,27,Lo-Fi,12.0
134034,66,Indie-Rock,12.0
134052,182,House,15.0
134052,296,Dance,15.0
134053,182,House,15.0
134053,296,Dance,15.0
134054,182,House,15.0
134054,296,Dance,15.0
134094,32,Noise,38.0
134359,236,IDM,15.0
134359,495,Downtempo,15.0
134443,18,Soundtrack,1235.0
134443,107,Ambient,1235.0
134444,18,Soundtrack,1235.0
134444,107,Ambient,1235.0
134445,18,Soundtrack,1235.0
134445,107,Ambient,1235.0
134446,181,Techno,15.0
134446,182,House,15.0
134446,184,Minimal Electronic,15.0
134447,181,Techno,15.0
134447,182,House,15.0
134447,184,Minimal Electronic,15.0
134448,181,Techno,15.0
134448,182,House,15.0
134448,184,Minimal Electronic,15.0
134449,18,Soundtrack,1235.0
134449,107,Ambient,1235.0
134452,18,Soundtrack,1235.0
134452,107,Ambient,1235.0
134453,18,Soundtrack,1235.0
134453,107,Ambient,1235.0
134454,18,Soundtrack,1235.0
134454,107,Ambient,1235.0
134455,18,Soundtrack,1235.0
134455,107,Ambient,1235.0
134580,18,Soundtrack,1235.0
134580,107,Ambient,1235.0
134586,18,Soundtrack,1235.0
134586,107,Ambient,1235.0
134594,58,Psych-Rock,12.0
134643,32,Noise,38.0
134790,267,New Age,1235.0
134791,267,New Age,1235.0
134792,267,New Age,1235.0
134793,267,New Age,1235.0
134794,267,New Age,1235.0
134795,267,New Age,1235.0
134796,267,New Age,1235.0
134797,267,New Age,1235.0
134801,286,Trip-Hop,15.0
134801,296,Dance,15.0
134801,468,Dubstep,15.0
134918,102,Middle East,2.0
134918,1032,Turkish,102.0
134919,102,Middle East,2.0
134919,1032,Turkish,102.0
134922,102,Middle East,2.0
134922,1032,Turkish,102.0
134923,102,Middle East,2.0
134923,1032,Turkish,102.0
134928,102,Middle East,2.0
134928,1032,Turkish,102.0
134929,102,Middle East,2.0
134929,1032,Turkish,102.0
134930,102,Middle East,2.0
134930,1032,Turkish,102.0
134931,102,Middle East,2.0
134931,1032,Turkish,102.0
134932,102,Middle East,2.0
134932,1032,Turkish,102.0
134933,102,Middle East,2.0
134933,1032,Turkish,102.0
134934,102,Middle East,2.0
134934,1032,Turkish,102.0
134935,102,Middle East,2.0
134935,1032,Turkish,102.0
134936,102,Middle East,2.0
134936,1032,Turkish,102.0
134937,102,Middle East,2.0
134937,1032,Turkish,102.0
134938,102,Middle East,2.0
134938,1032,Turkish,102.0
134939,102,Middle East,2.0
134939,1032,Turkish,102.0
134940,102,Middle East,2.0
134940,1032,Turkish,102.0
134941,102,Middle East,2.0
134941,1032,Turkish,102.0
134942,102,Middle East,2.0
134942,1032,Turkish,102.0
134943,102,Middle East,2.0
134943,1032,Turkish,102.0
134947,102,Middle East,2.0
